pdf_report_date,airport,category,subcategory,year,count
2022-02,ABI,Notice of Violation/Civil Penalties,Notice of Violation/Civil Penalties - General,2020,1
2022-02,ABI,Property - Special Handling,,2020,2
2022-02,ABI,Property - Special Handling,Property - Special Handling - Damaged Items - Carry-On,2020,1
2022-02,ABI,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2020,1
2022-02,ABI,Screening,,2020,4
2022-02,ABI,Screening,Screening - Lengthy Lines,2020,1
2022-02,ABI,Screening,Screening - Procedures/Process,2020,3
2022-02,ABI,,,2021,13
2022-02,ABI,Civil Rights,,2021,1
2022-02,ABI,Civil Rights,Civil Rights - Racial Profiling or Discrimination,2021,1
2022-02,ABI,Customer Service,,2021,1
2022-02,ABI,Customer Service,Customer Service - TSO,2021,1
2022-02,ABI,Expedited Passenger Screening Program,,2021,3
2022-02,ABI,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2021,3
2022-02,ABI,Identification (ID) Requirements,,2021,1
2022-02,ABI,Identification (ID) Requirements,Identification (ID) Requirements - Domestic,2021,1
2022-02,ABI,Locks,,2021,1
2022-02,ABI,Locks,Locks - Missing or Damaged Lock,2021,1
2022-02,ABI,Mishandling of Passenger Property,,2021,1
2022-02,ABI,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2021,1
2022-02,ABI,Screening,,2021,5
2022-02,ABI,Screening,Screening - Inconsistency,2021,1
2022-02,ABI,Screening,Screening - Lengthy Lines,2021,1
2022-02,ABI,Screening,Screening - Procedures/Process,2021,3
2022-02,ABI,,,2022,4
2022-02,ABI,Civil Rights,,2022,1
2022-02,ABI,Civil Rights,Civil Rights - Racial Profiling or Discrimination,2022,1
2022-02,ABI,Expedited Passenger Screening Program,,2022,2
2022-02,ABI,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2022,2
2022-02,ABI,Prohibited & Permitted Items,,2022,1
2022-02,ABI,Prohibited & Permitted Items,Prohibited & Permitted Items - Firearm/Ammunition,2022,1
2022-02,ABQ,,,2019,160
2022-02,ABQ,Civil Rights,,2019,8
2022-02,ABQ,Civil Rights,Civil Rights - Age,2019,1
2022-02,ABQ,Civil Rights,Civil Rights - Hair Patdowns,2019,3
2022-02,ABQ,Civil Rights,Civil Rights - Racial Profiling or Discrimination,2019,2
2022-02,ABQ,Civil Rights,Civil Rights - Sex/Gender/Gender Identity- Not Transgender,2019,1
2022-02,ABQ,Civil Rights,Civil Rights - Transgender Screening,2019,1
2022-02,ABQ,Customer Service,,2019,11
2022-02,ABQ,Customer Service,Customer Service - TSO,2019,11
2022-02,ABQ,Locks,,2019,5
2022-02,ABQ,Locks,Locks - Missing or Damaged Lock,2019,5
2022-02,ABQ,Lost and Found,,2019,1
2022-02,ABQ,Lost and Found,Lost and Found - Airport/TSA,2019,1
2022-02,ABQ,Mishandling of Passenger Property,,2019,66
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Carry-on Luggage,2019,3
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Bag,2019,47
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Unspecified Luggage,2019,1
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Disarrayed Items--Carry-on or Checked,2019,15
2022-02,ABQ,Patdown,,2019,12
2022-02,ABQ,Patdown,Patdown - Flyer,2019,11
2022-02,ABQ,Patdown,Patdown - Non-Flyer,2019,1
2022-02,ABQ,Persons w/ Disabilities (PWD),,2019,7
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Diapers/Garments/Dressings/Masks,2019,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Internal Medical Devices,2019,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Prosthesis/Amputees and Casts,2019,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Service Animals,2019,2
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Touch Aversion (pain/trauma),2019,2
2022-02,ABQ,Property - Special Handling,,2019,27
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Damaged Items - Carry-On,2019,2
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2019,10
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Carry-On,2019,1
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2019,14
2022-02,ABQ,Screening,,2019,23
2022-02,ABQ,Screening,Screening - Inconsistency,2019,1
2022-02,ABQ,Screening,Screening - Lengthy Lines,2019,1
2022-02,ABQ,Screening,Screening - Procedures/Process,2019,20
2022-02,ABQ,Screening,Screening - Security Breach,2019,1
2022-02,ABQ,,,2020,126
2022-02,ABQ,Civil Rights,,2020,5
2022-02,ABQ,Civil Rights,Civil Rights - Age,2020,1
2022-02,ABQ,Civil Rights,Civil Rights - Racial Profiling or Discrimination,2020,4
2022-02,ABQ,Customer Service,,2020,6
2022-02,ABQ,Customer Service,Customer Service - TSO,2020,6
2022-02,ABQ,Locks,,2020,17
2022-02,ABQ,Locks,Locks - General,2020,1
2022-02,ABQ,Locks,Locks - Missing or Damaged Lock,2020,16
2022-02,ABQ,Lost and Found,,2020,1
2022-02,ABQ,Lost and Found,Lost and Found - Airport/TSA,2020,1
2022-02,ABQ,Mishandling of Passenger Property,,2020,40
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2020,1
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2020,29
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Disa,2020,10
2022-02,ABQ,Patdown,,2020,5
2022-02,ABQ,Patdown,Patdown - Flyer,2020,5
2022-02,ABQ,Persons w/ Disabilities (PWD),,2020,7
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Diabetes,2020,2
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Internal M,2020,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Metal Implants (joint),2020,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Respiratory and Inhaler Equipment,2020,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Touch Aversion (pain/trauma),2020,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Wheelchair/ Scooter/,2020,1
2022-02,ABQ,Property - Special Handling,,2020,29
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Damaged Ite,2020,2
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Damaged Ite,2020,9
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Missing Item,2020,18
2022-02,ABQ,Screening,,2020,16
2022-02,ABQ,Screening,Screening - Lengthy Lines,2020,1
2022-02,ABQ,Screening,Screening - Procedures/Process,2020,15
2022-02,ABQ,,,2021,189
2022-02,ABQ,Airline,,2021,1
2022-02,ABQ,Airline,Airline - Policy/Regulations/Service,2021,1
2022-02,ABQ,Civil Rights,,2021,3
2022-02,ABQ,Civil Rights,Civil Rights - Racial Profiling or Discrimination,2021,3
2022-02,ABQ,Customer Service,,2021,12
2022-02,ABQ,Customer Service,Customer Service - TSO,2021,12
2022-02,ABQ,Expedited Passenger Screening Program,,2021,116
2022-02,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Program,2021,6
2022-02,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2021,110
2022-02,ABQ,Identification (ID) Requirements,,2021,2
2022-02,ABQ,Identification (ID) Requirements,Identification (ID) Requirements - Domestic,2021,2
2022-02,ABQ,Locks,,2021,2
2022-02,ABQ,Locks,Locks - Missing or Damaged Lock,2021,2
2022-02,ABQ,Mishandling of Passenger Property,,2021,10
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missin,2021,3
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2021,6
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Disa,2021,1
2022-02,ABQ,No Jurisdiction,,2021,1
2022-02,ABQ,No Jurisdiction,No Jurisdiction - Refer to Other,2021,1
2022-02,ABQ,Patdown,,2021,3
2022-02,ABQ,Patdown,Patdown - Flyer,2021,3
2022-02,ABQ,Persons w/ Disabilities (PWD),,2021,7
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Cancer (g,2021,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medical Devices - Attached to the Body,2021,3
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medically Necessary Medication and Medical Supplies,2021,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Metal Implants (joint),2021,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Wheelchair/ Scooter/ Segway,2021,1
2022-02,ABQ,Prohibited & Permitted Items,,2021,2
2022-02,ABQ,Prohibited & Permitted Items,Prohibited & Permitted Items - General,2021,1
2022-02,ABQ,Prohibited & Permitted Items,Prohibited & Permitted Items - Sporting Goods,2021,1
2022-02,ABQ,Property - Special Handling,,2021,15
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Damaged Items - Carry-On,2021,5
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Damaged Ite,2021,2
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Carry-On,2021,1
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2021,7
2022-02,ABQ,Screening,,2021,15
2022-02,ABQ,Screening,Screening - Inconsistency,2021,2
2022-02,ABQ,Screening,Screening - Lengthy Lines,2021,1
2022-02,ABQ,Screening,Screening - Procedures/Process,2021,12
2022-02,ABQ,,,2022,290
2022-02,ABQ,Civil Rights,,2022,4
2022-02,ABQ,Civil Rights,Civil Rights - Racial Profiling or Discrimination,2022,3
2022-02,ABQ,Civil Rights,Civil Rights - Sex/Gender/Gender Identity- Not Transgender,2022,1
2022-02,ABQ,Customer Service,,2022,15
2022-02,ABQ,Customer Service,Customer Service - TSO,2022,15
2022-02,ABQ,Expedited Passenger Screening Program,,2022,233
2022-02,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - Active Du,2022,1
2022-02,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - DoD,2022,2
2022-02,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2022,14
2022-02,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2022,216
2022-02,ABQ,Identification (ID) Requirements,,2022,1
2022-02,ABQ,Identification (ID) Requirements,Identification (ID) Requirements - Domest,2022,1
2022-02,ABQ,Locks,,2022,1
2022-02,ABQ,Locks,Locks - Missing or Damaged Lock,2022,1
2022-02,ABQ,Mishandling of Passenger Property,,2022,6
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missin,2022,1
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2022,4
2022-02,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Disa,2022,1
2022-02,ABQ,Notice of Violation/Civil Penalties,,2022,1
2022-02,ABQ,Notice of Violation/Civil Penalties,Notice of Violation/Civil Penalties - General,2022,1
2022-02,ABQ,Patdown,,2022,7
2022-02,ABQ,Patdown,Patdown - Flyer,2022,7
2022-02,ABQ,Persons w/ Disabilities (PWD),,2022,3
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Autism Spectrum,2022,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medically,2022,1
2022-02,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Touch Aversion (pain,2022,1
2022-02,ABQ,Prohibited & Permitted Items,,2022,1
2022-02,ABQ,Prohibited & Permitted Items,Prohibited & Permitted Items - Food/Beverages,2022,1
2022-02,ABQ,Property - Special Handling,,2022,10
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Damaged Ite,2022,3
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Damaged Items - Check,2022,2
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Carry-O,2022,2
2022-02,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Checke,2022,3
2022-02,ABQ,Screening,,2022,8
2022-02,ABQ,Screening,Screening - Inconsistency,2022,3
2022-02,ABQ,Screening,Screening - Procedures/Process,2022,4
2022-02,ABQ,Screening,Screening - Retrieving Abandoned/Confiscated Items,2022,1
2022-02,ABR,,,2019,3
2022-02,ABR,Mishandling of Passenger Property,,2019,3
2022-02,ABR,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Baggage,2019,3
2022-02,ABR,,,2020,2
2022-02,ABR,Locks,,2020,1
2022-02,ABR,Locks,Locks - Missing or Damaged Lock,2020,1
2022-02,ABR,Property - Special Handling,,2020,1
2022-02,ABR,Property - Special Handling,Property - Special Handling - Damaged Items - Check,2020,1
2022-02,ABR,,,2021,7
2022-02,ABR,Lost and Found,,2021,1
2022-02,ABR,Lost and Found,Lost and Found - Airport/TSA,2021,1
2022-02,ABR,Mishandling of Passenger Property,,2021,1
2022-02,ABR,Mishandling of Passenger Property,Mishandling of Passenger Property - Disarrayed Items--Carry-on or Checked,2021,1
2022-02,ABR,Property - Special Handling,,2021,3
2022-02,ABR,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2021,2
2022-02,ABR,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2021,1
2022-02,ABR,Screening,,2021,2
2022-02,ABR,Screening,Screening - Procedures/Process,2021,2
2022-02,ABR,,,2022,5
2022-02,ABR,Expedited Passenger Screening Program,,2022,1
2022-02,ABR,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2022,1
2022-02,ABR,Locks,,2022,1
2022-02,ABR,Locks,Locks - Missing or Damaged Lock,2022,1
2022-02,ABR,Property - Special Handling,,2022,2
2022-02,ABR,Property - Special Handling,Property - Special Handling - Damaged Ite,2022,1
2022-02,ABR,Property - Special Handling,Property - Special Handling - Missing Item,2022,1
2022-02,ABR,Screening,,2022,1
2022-02,ABR,Screening,Screening - Procedures/Process,2022,1
2022-02,ABY,,,2019,12
2022-02,ABY,Locks,,2019,1
2022-02,ABY,Locks,Locks - Missing or Damaged Lock,2019,1
2022-02,ABY,Mishandling of Passenger Property,,2019,7
2022-02,ABY,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Baggage,2019,4
2022-02,ABY,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Unspecified Luggage,2019,1
2022-02,ABY,Mishandling of Passenger Property,Mishandling of Passenger Property - Disarrayed Items--Carry-on or Checked,2019,2
2022-02,ABY,Property - Special Handling,,2019,4
2022-02,ABY,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2019,3
2022-02,ABY,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2019,1
2022-02,ABY,,,2020,6
2022-02,ABY,Customer Service,,2020,1
2022-02,ABY,Customer Service,Customer Service - TSO,2020,1
2022-02,ABY,Locks,,2020,1
2022-02,ABY,Locks,Locks - Missing or Damaged Lock,2020,1
2022-02,ABY,Mishandling of Passenger Property,,2020,3
2022-02,ABY,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2020,1
2022-02,ABY,Mishandling of Passenger Property,Mishandling of Passenger Property - Disa,2020,2
2022-02,ABY,Screening,,2020,1
2022-02,ABY,Screening,Screening - Procedures/Process,2020,1
2022-02,ABY,,,2021,6
2022-02,ABY,Customer Service,,2021,3
2022-02,ABY,Customer Service,Customer Service - TSO,2021,3
2022-02,ABY,Mishandling of Passenger Property,,2021,1
2022-02,ABY,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Bag,2021,1
2022-02,ABY,Persons w/ Disabilities (PWD),,2021,1
2022-02,ABY,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Internal Medical Devices,2021,1
2022-02,ABY,Property - Special Handling,,2021,1
2022-02,ABY,Property - Special Handling,Property - Special Handling - Damaged Items - Check,2021,1
2022-02,ABY,,,2022,2
2022-02,ABY,Expedited Passenger Screening Program,,2022,2
2022-02,ABY,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2022,2
2022-02,ACK,,,2019,8
2022-02,ACK,Mishandling of Passenger Property,,2019,1
2022-02,ACK,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Baggage,2019,1
2022-02,ACK,Property - Special Handling,,2019,2
2022-02,ACK,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2019,1
2022-02,ACK,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2019,1
2022-02,ACK,Screening,,2019,5
2022-02,ACK,Screening,Screening - Children,2019,1
2022-02,ACK,Screening,Screening - Lengthy Lines,2019,1
2022-02,ACK,Screening,Screening - Procedures/Process,2019,2
2022-02,ACK,Screening,Screening - Security Breach,2019,1
2022-02,ACK,,,2020,1
2022-02,ACK,Mishandling of Passenger Property,,2020,1
2022-02,ACK,Mishandling of Passenger Property,Mishandling of Passenger Property - Disa,2020,1
2022-02,ACK,,,2021,8
2022-02,ACK,Civil Rights,,2021,1
2022-02,ACK,Civil Rights,Civil Rights - National Origin,2021,1
2022-02,ACK,Customer Service,,2021,1
2022-02,ACK,Customer Service,Customer Service - TSO,2021,1
2022-02,ACK,Expedited Passenger Screening Program,,2021,4
2022-02,ACK,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2021,4
2022-02,ACK,Property - Special Handling,,2021,2
2022-02,ACK,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2021,1
2022-02,ACK,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2021,1
2022-02,ACT,,,2019,13
2022-02,ACT,Locks,,2019,4
2022-02,ACT,Locks,Locks - Missing or Damaged Lock,2019,4
2022-02,ACT,Mishandling of Passenger Property,,2019,4
2022-02,ACT,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Baggage,2019,4
2022-02,ACT,Patdown,,2019,1
2022-02,ACT,Patdown,Patdown - Flyer,2019,1
2022-02,ACT,Persons w/ Disabilities (PWD),,2019,1
2022-02,ACT,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Wheelchair/ Scooter/ Segway,2019,1
2022-02,ACT,Property - Special Handling,,2019,1
2022-02,ACT,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2019,1
2022-02,ACT,Screening,,2019,2
2022-02,ACT,Screening,Screening - Procedures/Process,2019,2
2022-02,ACT,,,2020,3
2022-02,ACT,Mishandling of Passenger Property,,2020,2
2022-02,ACT,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Baggage,2020,1
2022-02,ACT,Mishandling of Passenger Property,Mishandling of Passenger Property - Disarrayed Items--Carry-on,2020,1
2022-02,ACT,Property - Special Handling,,2020,1
2022-02,ACT,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2020,1
2022-02,ACT,,,2021,6
2022-02,ACT,DHS TRIP,,2021,1
2022-02,ACT,DHS TRIP,DHS TRIP - General,2021,1
2022-02,ACT,Expedited Passenger Screening Program,,2021,1
2022-02,ACT,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2021,1
2022-02,ACT,Property - Special Handling,,2021,2
2022-02,ACT,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2021,1
2022-02,ACT,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2021,1
2022-02,ACT,Screening,,2021,2
2022-02,ACT,Screening,Screening - Procedures/Process,2021,2
2022-02,ACT,,,2022,7
2022-02,ACT,Expedited Passenger Screening Program,,2022,7
2022-02,ACT,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Prog,2022,2
2022-02,ACT,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2022,5
2022-02,ACV,,,2019,3
2022-02,ACV,Civil Rights,,2019,1
2022-02,ACV,Civil Rights,Civil Rights - Racial Profiling or Discrimination,2019,1
2022-02,ACV,Customer Service,,2019,1
2022-02,ACV,Customer Service,Customer Service - TSO,2019,1
2022-02,ACV,Property - Special Handling,,2019,1
2022-02,ACV,Property - Special Handling,Property - Special Handling - Missing Items - Carry-On,2019,1
2022-02,ACV,,,2020,3
2022-02,ACV,Customer Service,,2020,1
2022-02,ACV,Customer Service,Customer Service - TSO,2020,1
2022-02,ACV,Lost and Found,,2020,1
2022-02,ACV,Lost and Found,Lost and Found - Airport/TSA,2020,1
2022-02,ACV,Property - Special Handling,,2020,1
