pdf_report_date,airport,category,subcategory,year,count
2019-02,ABE,Property - Special Handling,Missing Items - Checked,2019,1
2019-02,ABE,Screening,,2019,2
2019-02,ABE,Screening,Inconsistency,2019,1
2019-02,ABE,Screening,Procedures/Process,2019,1
2019-02,ABI,,,2015,8
2019-02,ABI,Mishandling of Passenger Property,,2015,6
2019-02,ABI,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2015,1
2019-02,ABI,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2015,5
2019-02,ABI,Patdown,,2015,1
2019-02,ABI,Patdown,Flyer,2015,1
2019-02,ABI,Screening,,2015,1
2019-02,ABI,Screening,Procedures/Process,2015,1
2019-02,ABI,,,2016,6
2019-02,ABI,Customer Service,,2016,1
2019-02,ABI,Customer Service,TSO,2016,1
2019-02,ABI,Mishandling of Passenger Property,,2016,3
2019-02,ABI,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,3
2019-02,ABI,Screening,,2016,2
2019-02,ABI,Screening,Procedures/Process,2016,2
2019-02,ABI,,,2017,5
2019-02,ABI,Mishandling of Passenger Property,,2017,4
2019-02,ABI,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2017,1
2019-02,ABI,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,2
2019-02,ABI,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2017,1
2019-02,ABI,Screening,,2017,1
2019-02,ABI,Screening,Procedures/Process,2017,1
2019-02,ABI,,,2018,9
2019-02,ABI,Civil Rights,,2018,1
2019-02,ABI,Civil Rights,Racial Profiling or Discrimination,2018,1
2019-02,ABI,Customer Service,,2018,2
2019-02,ABI,Customer Service,TSO,2018,2
2019-02,ABI,Mishandling of Passenger Property,,2018,2
2019-02,ABI,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2018,1
2019-02,ABI,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,1
2019-02,ABI,Property - Special Handling,,2018,2
2019-02,ABI,Property - Special Handling,Damaged Items - Checked,2018,1
2019-02,ABI,Property - Special Handling,Missing Items - Checked,2018,1
2019-02,ABI,Screening,,2018,2
2019-02,ABI,Screening,Inconsistency,2018,1
2019-02,ABI,Screening,Lengthy Lines,2018,1
2019-02,ABI,,,2019,5
2019-02,ABI,Customer Service,,2019,2
2019-02,ABI,Customer Service,TSO,2019,2
2019-02,ABI,Mishandling of Passenger Property,,2019,1
2019-02,ABI,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2019,1
2019-02,ABI,Persons w/ Disabilities (PWD),,2019,2
2019-02,ABI,Persons w/ Disabilities (PWD),Diabetes,2019,1
2019-02,ABI,Persons w/ Disabilities (PWD),Mobility Disability (Not Wheelchair or Scooter),2019,1
2019-02,ABQ,,,2015,121
2019-02,ABQ,Civil Rights,,2015,2
2019-02,ABQ,Civil Rights,General Complaint and Discrimination,2015,1
2019-02,ABQ,Civil Rights,Racial Profiling or Discrimination,2015,1
2019-02,ABQ,Customer Service,,2015,8
2019-02,ABQ,Customer Service,TSO,2015,8
2019-02,ABQ,Expedited Passenger Screening Program,,2015,1
2019-02,ABQ,Expedited Passenger Screening Program,TSA Application Program,2015,1
2019-02,ABQ,Locks,,2015,11
2019-02,ABQ,Locks,General,2015,1
2019-02,ABQ,Locks,Missing or Damaged Lock,2015,10
2019-02,ABQ,Mishandling of Passenger Property,,2015,88
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2015,4
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2015,76
2019-02,ABQ,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2015,8
2019-02,ABQ,Patdown,,2015,1
2019-02,ABQ,Patdown,Flyer,2015,1
2019-02,ABQ,Persons w/ Disabilities (PWD),,2015,2
2019-02,ABQ,Persons w/ Disabilities (PWD),Diabetes,2015,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Wheelchair/ Scooter/ Segway,2015,1
2019-02,ABQ,Screening,,2015,7
2019-02,ABQ,Screening,Inconsistency,2015,1
2019-02,ABQ,Screening,Lengthy Lines,2015,1
2019-02,ABQ,Screening,Procedures/Process,2015,5
2019-02,ABQ,TSA Contact Information,,2015,1
2019-02,ABQ,TSA Contact Information,General,2015,1
2019-02,ABQ,,,2016,251
2019-02,ABQ,Civil Rights,,2016,7
2019-02,ABQ,Civil Rights,National Origin,2016,1
2019-02,ABQ,Civil Rights,Racial Profiling or Discrimination,2016,5
2019-02,ABQ,Civil Rights,Transgender Screening,2016,1
2019-02,ABQ,Customer Service,,2016,30
2019-02,ABQ,Customer Service,CSM,2016,1
2019-02,ABQ,Customer Service,Others,2016,6
2019-02,ABQ,Customer Service,TSO,2016,23
2019-02,ABQ,Identification (ID) Requirements,,2016,1
2019-02,ABQ,Identification (ID) Requirements,Domestic,2016,1
2019-02,ABQ,Locks,,2016,11
2019-02,ABQ,Locks,Missing or Damaged Lock,2016,11
2019-02,ABQ,Mishandling of Passenger Property,,2016,159
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2016,7
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,138
2019-02,ABQ,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2016,14
2019-02,ABQ,Patdown,,2016,8
2019-02,ABQ,Patdown,Flyer,2016,8
2019-02,ABQ,Persons w/ Disabilities (PWD),,2016,5
2019-02,ABQ,Persons w/ Disabilities (PWD),Autism Spectrum,2016,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Cognitive /Developmental /Mental Disability,2016,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2016,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Mobility Disability (Not Wheelchair or Scooter),2016,2
2019-02,ABQ,Screening,,2016,30
2019-02,ABQ,Screening,Crew Member or Airline Employee,2016,2
2019-02,ABQ,Screening,Inconsistency,2016,4
2019-02,ABQ,Screening,Lengthy Lines,2016,5
2019-02,ABQ,Screening,Procedures/Process,2016,18
2019-02,ABQ,Screening,Retrieving Abandoned/Confiscated Items,2016,1
2019-02,ABQ,,,2017,254
2019-02,ABQ,Civil Rights,,2017,11
2019-02,ABQ,Civil Rights,Civil Rights Violation (TSA Employee),2017,1
2019-02,ABQ,Civil Rights,Hair Patdowns,2017,1
2019-02,ABQ,Civil Rights,Racial Profiling or Discrimination,2017,6
2019-02,ABQ,Civil Rights,Sex/Gender/Gender Identity- Not Transgender,2017,2
2019-02,ABQ,Civil Rights,Transgender Screening,2017,1
2019-02,ABQ,Customer Service,,2017,18
2019-02,ABQ,Customer Service,Others,2017,1
2019-02,ABQ,Customer Service,TSO,2017,17
2019-02,ABQ,Identification (ID) Requirements,,2017,1
2019-02,ABQ,Identification (ID) Requirements,Domestic,2017,1
2019-02,ABQ,Locks,,2017,19
2019-02,ABQ,Locks,General,2017,2
2019-02,ABQ,Locks,Missing or Damaged Lock,2017,17
2019-02,ABQ,Mishandling of Passenger Property,,2017,134
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2017,16
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,101
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Unspecified Luggage,2017,1
2019-02,ABQ,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2017,16
2019-02,ABQ,Notice of Violation/Civil Penalties,,2017,1
2019-02,ABQ,Notice of Violation/Civil Penalties,General,2017,1
2019-02,ABQ,Patdown,,2017,12
2019-02,ABQ,Patdown,Children,2017,1
2019-02,ABQ,Patdown,Flyer,2017,10
2019-02,ABQ,Patdown,Non-Flyer,2017,1
2019-02,ABQ,Persons w/ Disabilities (PWD),,2017,8
2019-02,ABQ,Persons w/ Disabilities (PWD),General,2017,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Hearing Impairment,2017,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2017,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Mobility Disability (Not Wheelchair or Scooter),2017,2
2019-02,ABQ,Persons w/ Disabilities (PWD),Prosthesis/Amputees and Casts,2017,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Service Animals,2017,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Wheelchair/ Scooter/ Segway,2017,1
2019-02,ABQ,Prohibited & Permitted Items,,2017,2
2019-02,ABQ,Prohibited & Permitted Items,Firearm/Ammunition,2017,1
2019-02,ABQ,Prohibited & Permitted Items,Liquids/Gels/Aerosols,2017,1
2019-02,ABQ,Property - Special Handling,,2017,18
2019-02,ABQ,Property - Special Handling,Damaged Items - Checked,2017,11
2019-02,ABQ,Property - Special Handling,Missing Items - Carry-On,2017,2
2019-02,ABQ,Property - Special Handling,Missing Items - Checked,2017,5
2019-02,ABQ,Request for Assistance,,2017,1
2019-02,ABQ,Request for Assistance,Other,2017,1
2019-02,ABQ,Screening,,2017,29
2019-02,ABQ,Screening,Inconsistency,2017,3
2019-02,ABQ,Screening,Lengthy Lines,2017,3
2019-02,ABQ,Screening,Procedures/Process,2017,23
2019-02,ABQ,,,2018,241
2019-02,ABQ,Civil Rights,,2018,5
2019-02,ABQ,Civil Rights,Age,2018,1
2019-02,ABQ,Civil Rights,Racial Profiling or Discrimination,2018,3
2019-02,ABQ,Civil Rights,Sexual Orientation - Not Transgender,2018,1
2019-02,ABQ,Customer Service,,2018,22
2019-02,ABQ,Customer Service,TSO,2018,22
2019-02,ABQ,Locks,,2018,17
2019-02,ABQ,Locks,General,2018,1
2019-02,ABQ,Locks,Missing or Damaged Lock,2018,16
2019-02,ABQ,Lost and Found,,2018,1
2019-02,ABQ,Lost and Found,Airport/TSA,2018,1
2019-02,ABQ,Mishandling of Passenger Property,,2018,93
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2018,6
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,63
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Unspecified Luggage,2018,4
2019-02,ABQ,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2018,20
2019-02,ABQ,Patdown,,2018,10
2019-02,ABQ,Patdown,Flyer,2018,7
2019-02,ABQ,Patdown,Flyer as Observer,2018,2
2019-02,ABQ,Patdown,Non-Flyer,2018,1
2019-02,ABQ,Persons w/ Disabilities (PWD),,2018,12
2019-02,ABQ,Persons w/ Disabilities (PWD),Diabetes,2018,1
2019-02,ABQ,Persons w/ Disabilities (PWD),General,2018,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Medical Devices - Attached to the Body,2018,2
2019-02,ABQ,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2018,2
2019-02,ABQ,Persons w/ Disabilities (PWD),Mobility Disability (Not Wheelchair or Scooter),2018,2
2019-02,ABQ,Persons w/ Disabilities (PWD),Prosthesis/Amputees and Casts,2018,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Service Animals,2018,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Wheelchair/ Scooter/ Segway,2018,2
2019-02,ABQ,Property - Special Handling,,2018,51
2019-02,ABQ,Property - Special Handling,Damaged Items - Carry-On,2018,5
2019-02,ABQ,Property - Special Handling,Damaged Items - Checked,2018,17
2019-02,ABQ,Property - Special Handling,Missing Items - Carry-On,2018,5
2019-02,ABQ,Property - Special Handling,Missing Items - Checked,2018,24
2019-02,ABQ,Screening,,2018,30
2019-02,ABQ,Screening,Inconsistency,2018,2
2019-02,ABQ,Screening,Lengthy Lines,2018,2
2019-02,ABQ,Screening,Procedures/Process,2018,24
2019-02,ABQ,Screening,Security Breach,2018,2
2019-02,ABQ,,,2019,85
2019-02,ABQ,Civil Rights,,2019,4
2019-02,ABQ,Civil Rights,Hair Patdowns,2019,2
2019-02,ABQ,Civil Rights,Racial Profiling or Discrimination,2019,1
2019-02,ABQ,Civil Rights,Transgender Screening,2019,1
2019-02,ABQ,Customer Service,,2019,3
2019-02,ABQ,Customer Service,TSO,2019,3
2019-02,ABQ,Locks,,2019,7
2019-02,ABQ,Locks,Missing or Damaged Lock,2019,7
2019-02,ABQ,Mishandling of Passenger Property,,2019,34
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2019,1
2019-02,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2019,28
2019-02,ABQ,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2019,5
2019-02,ABQ,Patdown,,2019,3
2019-02,ABQ,Patdown,Flyer,2019,2
2019-02,ABQ,Patdown,Flyer as Observer,2019,1
2019-02,ABQ,Persons w/ Disabilities (PWD),,2019,2
2019-02,ABQ,Persons w/ Disabilities (PWD),Diapers/Garments/Dressings/Masks,2019,1
2019-02,ABQ,Persons w/ Disabilities (PWD),Service Animals,2019,1
2019-02,ABQ,Property - Special Handling,,2019,19
2019-02,ABQ,Property - Special Handling,Damaged Items - Carry-On,2019,3
2019-02,ABQ,Property - Special Handling,Damaged Items - Checked,2019,4
2019-02,ABQ,Property - Special Handling,Missing Items - Carry-On,2019,1
2019-02,ABQ,Property - Special Handling,Missing Items - Checked,2019,11
2019-02,ABQ,Screening,,2019,13
2019-02,ABQ,Screening,Inconsistency,2019,2
2019-02,ABQ,Screening,Procedures/Process,2019,10
2019-02,ABQ,Screening,Retrieving Abandoned/Confiscated Items,2019,1
2019-02,ABR,,,2015,2
2019-02,ABR,Mishandling of Passenger Property,,2015,2
2019-02,ABR,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2015,2
2019-02,ABR,,,2016,9
2019-02,ABR,Locks,,2016,1
2019-02,ABR,Locks,Missing or Damaged Lock,2016,1
2019-02,ABR,Mishandling of Passenger Property,,2016,6
2019-02,ABR,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2016,1
2019-02,ABR,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,3
2019-02,ABR,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2016,2
2019-02,ABR,Screening,,2016,2
2019-02,ABR,Screening,Procedures/Process,2016,2
2019-02,ABR,,,2017,3
2019-02,ABR,Civil Rights,,2017,1
2019-02,ABR,Civil Rights,Racial Profiling or Discrimination,2017,1
2019-02,ABR,Customer Service,,2017,1
2019-02,ABR,Customer Service,TSO,2017,1
2019-02,ABR,Mishandling of Passenger Property,,2017,1
2019-02,ABR,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,1
2019-02,ABR,,,2018,5
2019-02,ABR,Customer Service,,2018,1
2019-02,ABR,Customer Service,TSO,2018,1
2019-02,ABR,Mishandling of Passenger Property,,2018,3
2019-02,ABR,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,2
2019-02,ABR,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2018,1
2019-02,ABR,Screening,,2018,1
2019-02,ABR,Screening,Inconsistency,2018,1
2019-02,ABR,,,2019,1
2019-02,ABR,Mishandling of Passenger Property,,2019,1
2019-02,ABR,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2019,1
2019-02,ABY,,,2015,8
2019-02,ABY,Customer Service,,2015,1
2019-02,ABY,Customer Service,TSO,2015,1
2019-02,ABY,Mishandling of Passenger Property,,2015,7
2019-02,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2015,5
2019-02,ABY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2015,2
2019-02,ABY,,,2016,17
2019-02,ABY,Civil Rights,,2016,1
2019-02,ABY,Civil Rights,Racial Profiling or Discrimination,2016,1
2019-02,ABY,Locks,,2016,1
2019-02,ABY,Locks,Missing or Damaged Lock,2016,1
2019-02,ABY,Mishandling of Passenger Property,,2016,12
2019-02,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2016,1
2019-02,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,10
2019-02,ABY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2016,1
2019-02,ABY,Patdown,,2016,2
2019-02,ABY,Patdown,Flyer,2016,2
2019-02,ABY,Screening,,2016,1
2019-02,ABY,Screening,Procedures/Process,2016,1
2019-02,ABY,,,2017,15
2019-02,ABY,Customer Service,,2017,1
2019-02,ABY,Customer Service,TSO,2017,1
2019-02,ABY,Locks,,2017,1
2019-02,ABY,Locks,Missing or Damaged Lock,2017,1
2019-02,ABY,Mishandling of Passenger Property,,2017,11
2019-02,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,6
2019-02,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Unspecified Luggage,2017,1
2019-02,ABY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2017,4
2019-02,ABY,Screening,,2017,2
2019-02,ABY,Screening,Procedures/Process,2017,2
2019-02,ABY,,,2018,23
2019-02,ABY,Mishandling of Passenger Property,,2018,13
2019-02,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,7
2019-02,ABY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2018,6
2019-02,ABY,Persons w/ Disabilities (PWD),,2018,1
2019-02,ABY,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2018,1
2019-02,ABY,Property - Special Handling,,2018,6
2019-02,ABY,Property - Special Handling,Damaged Items - Checked,2018,4
2019-02,ABY,Property - Special Handling,Missing Items - Checked,2018,2
2019-02,ABY,Screening,,2018,3
2019-02,ABY,Screening,Procedures/Process,2018,3
2019-02,ABY,,,2019,5
2019-02,ABY,Mishandling of Passenger Property,,2019,3
2019-02,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2019,3
2019-02,ABY,Persons w/ Disabilities (PWD),,2019,1
2019-02,ABY,Persons w/ Disabilities (PWD),Diabetes,2019,1
2019-02,ABY,Property - Special Handling,,2019,1
2019-02,ABY,Property - Special Handling,Damaged Items - Checked,2019,1
2019-02,ACK,,,2015,4
2019-02,ACK,Mishandling of Passenger Property,,2015,3
2019-02,ACK,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2015,3
2019-02,ACK,Screening,,2015,1
2019-02,ACK,Screening,Procedures/Process,2015,1
2019-02,ACK,,,2016,7
2019-02,ACK,Customer Service,,2016,2
2019-02,ACK,Customer Service,TSO,2016,2
2019-02,ACK,Locks,,2016,1
2019-02,ACK,Locks,Missing or Damaged Lock,2016,1
2019-02,ACK,Mishandling of Passenger Property,,2016,4
2019-02,ACK,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,4
2019-02,ACK,,,2017,10
2019-02,ACK,Customer Service,,2017,2
2019-02,ACK,Customer Service,TSO,2017,2
2019-02,ACK,Mishandling of Passenger Property,,2017,2
2019-02,ACK,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,2
2019-02,ACK,Patdown,,2017,2
2019-02,ACK,Patdown,Children,2017,1
2019-02,ACK,Patdown,Flyer,2017,1
2019-02,ACK,Property - Special Handling,,2017,1
2019-02,ACK,Property - Special Handling,Missing Items - Checked,2017,1
2019-02,ACK,Screening,,2017,3
2019-02,ACK,Screening,Lengthy Lines,2017,1
2019-02,ACK,Screening,Procedures/Process,2017,2
2019-02,ACK,,,2018,14
2019-02,ACK,Customer Service,,2018,3
2019-02,ACK,Customer Service,TSO,2018,3
2019-02,ACK,Locks,,2018,1
2019-02,ACK,Locks,Missing or Damaged Lock,2018,1
2019-02,ACK,Mishandling of Passenger Property,,2018,2
2019-02,ACK,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,2
2019-02,ACK,Patdown,,2018,1
2019-02,ACK,Patdown,Flyer,2018,1
2019-02,ACK,Persons w/ Disabilities (PWD),,2018,2
2019-02,ACK,Persons w/ Disabilities (PWD),Hearing Impairment,2018,1
2019-02,ACK,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2018,1
2019-02,ACK,Property - Special Handling,,2018,1
2019-02,ACK,Property - Special Handling,Missing Items - Checked,2018,1
2019-02,ACK,Screening,,2018,4
2019-02,ACK,Screening,Inconsistency,2018,1
2019-02,ACK,Screening,Procedures/Process,2018,3
2019-02,ACT,,,2015,9
2019-02,ACT,Customer Service,,2015,2
2019-02,ACT,Customer Service,TSO,2015,2
2019-02,ACT,Mishandling of Passenger Property,,2015,6
2019-02,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2015,5
2019-02,ACT,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2015,1
2019-02,ACT,Screening,,2015,1
2019-02,ACT,Screening,Procedures/Process,2015,1
2019-02,ACT,,,2016,15
2019-02,ACT,Customer Service,,2016,2
2019-02,ACT,Customer Service,TSO,2016,2
2019-02,ACT,Locks,,2016,1
2019-02,ACT,Locks,Missing or Damaged Lock,2016,1
2019-02,ACT,Mishandling of Passenger Property,,2016,11
2019-02,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,10
2019-02,ACT,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2016,1
2019-02,ACT,Persons w/ Disabilities (PWD),,2016,1
2019-02,ACT,Persons w/ Disabilities (PWD),Mobility Disability (Not Wheelchair or Scooter),2016,1
2019-02,ACT,,,2017,15
2019-02,ACT,Customer Service,,2017,2
2019-02,ACT,Customer Service,TSO,2017,2
2019-02,ACT,Mishandling of Passenger Property,,2017,8
2019-02,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2017,2
2019-02,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,6
2019-02,ACT,Property - Special Handling,,2017,3
2019-02,ACT,Property - Special Handling,Damaged Items - Checked,2017,2
2019-02,ACT,Property - Special Handling,Missing Items - Carry-On,2017,1
2019-02,ACT,Screening,,2017,2
2019-02,ACT,Screening,Procedures/Process,2017,2
2019-02,ACT,,,2018,16
2019-02,ACT,Locks,,2018,1
2019-02,ACT,Locks,Missing or Damaged Lock,2018,1
2019-02,ACT,Mishandling of Passenger Property,,2018,9
2019-02,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,7
2019-02,ACT,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2018,2
2019-02,ACT,Patdown,,2018,1
2019-02,ACT,Patdown,Flyer,2018,1
2019-02,ACT,Property - Special Handling,,2018,3
2019-02,ACT,Property - Special Handling,Damaged Items - Checked,2018,2
2019-02,ACT,Property - Special Handling,Missing Items - Carry-On,2018,1
2019-02,ACT,Screening,,2018,2
2019-02,ACT,Screening,Procedures/Process,2018,2
2019-02,ACT,,,2019,6
2019-02,ACT,Customer Service,,2019,2
2019-02,ACT,Customer Service,TSO,2019,2
2019-02,ACT,Mishandling of Passenger Property,,2019,2
2019-02,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2019,2
2019-02,ACT,Patdown,,2019,1
2019-02,ACT,Patdown,Flyer,2019,1
2019-02,ACT,Screening,,2019,1
2019-02,ACT,Screening,Procedures/Process,2019,1
2019-02,ACV,,,2015,3
2019-02,ACV,Customer Service,,2015,1
2019-02,ACV,Customer Service,TSO,2015,1
2019-02,ACV,Mishandling of Passenger Property,,2015,2
2019-02,ACV,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2015,1
2019-02,ACV,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2015,1
2019-02,ACV,,,2016,7
2019-02,ACV,Mishandling of Passenger Property,,2016,7
2019-02,ACV,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2016,1
2019-02,ACV,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,6
2019-02,ACV,,,2017,2
2019-02,ACV,Persons w/ Disabilities (PWD),,2017,1
