pdf_report_date,airport,category,subcategory,year,count
2024-01,ABI,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2023,10
2024-01,ABI,Patdown,,2023,1
2024-01,ABI,Patdown,Patdown - Flyer,2023,1
2024-01,ABI,,,2024,9
2024-01,ABI,Customer Service,,2024,4
2024-01,ABI,Customer Service,Customer Service - TSO,2024,4
2024-01,ABI,Expedited Passenger Screening Program,,2024,4
2024-01,ABI,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2024,4
2024-01,ABI,Patdown,,2024,1
2024-01,ABI,Patdown,Patdown - Flyer,2024,1
2024-01,ABQ,,,2022,497
2024-01,ABQ,Civil Rights,,2022,11
2024-01,ABQ,Civil Rights,Civil Rights - Constitutional Rights,2022,1
2024-01,ABQ,Civil Rights,Civil Rights - National Origin,2022,1
2024-01,ABQ,Civil Rights,Civil Rights - Race,2022,3
2024-01,ABQ,Civil Rights,Civil Rights - Racial Profiling or Discrimination,2022,3
2024-01,ABQ,Civil Rights,Civil Rights - Sex/Gender/Gender Identity- Not Transgender,2022,2
2024-01,ABQ,Civil Rights,Civil Rights - Transgender Screening,2022,1
2024-01,ABQ,Customer Service,,2022,30
2024-01,ABQ,Customer Service,Customer Service - TCC,2022,1
2024-01,ABQ,Customer Service,Customer Service - TSO,2022,29
2024-01,ABQ,Expedited Passenger Screening Program,,2022,371
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - Active Du,2022,1
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - DoD,2022,4
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2022,22
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2022,342
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA/DHS Employees - Opt In,2022,2
2024-01,ABQ,Identification (ID) Requirements,,2022,1
2024-01,ABQ,Identification (ID) Requirements,Identification (ID) Requirements - Domest,2022,1
2024-01,ABQ,Locks,,2022,3
2024-01,ABQ,Locks,Locks - General,2022,1
2024-01,ABQ,Locks,Locks - Missing or Damaged Lock,2022,2
2024-01,ABQ,Mishandling of Passenger Property,,2022,16
2024-01,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missin,2022,3
2024-01,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2022,11
2024-01,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Disa,2022,2
2024-01,ABQ,Notice of Violation/Civil Penalties,,2022,1
2024-01,ABQ,Notice of Violation/Civil Penalties,Notice of Violation/Civil Penalties - General,2022,1
2024-01,ABQ,Patdown,,2022,10
2024-01,ABQ,Patdown,Patdown - Children,2022,1
2024-01,ABQ,Patdown,Patdown - Flyer,2022,8
2024-01,ABQ,Patdown,Patdown - Flyer as Observer,2022,1
2024-01,ABQ,Persons w/ Disabilities (PWD),,2022,7
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Autism Spectrum,2022,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Cognitive /Developmental /Mental Disability,2022,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Diabetes,2022,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medically,2022,2
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Mobility Disability (Not Wheelchair or Scooter),2022,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Touch Aversion (pain,2022,1
2024-01,ABQ,Prohibited & Permitted Items,,2022,1
2024-01,ABQ,Prohibited & Permitted Items,Prohibited & Permitted Items - Food/Beverages,2022,1
2024-01,ABQ,Property - Special Handling,,2022,24
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Damaged Ite,2022,9
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Damaged Items - Check,2022,5
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Carry-O,2022,6
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Checke,2022,4
2024-01,ABQ,Screening,,2022,22
2024-01,ABQ,Screening,Screening - Inconsistency,2022,9
2024-01,ABQ,Screening,Screening - Procedures/Process,2022,11
2024-01,ABQ,Screening,Screening - Retrieving Abandoned/Confiscated Items,2022,2
2024-01,ABQ,,,2023,428
2024-01,ABQ,Civil Rights,,2023,7
2024-01,ABQ,Civil Rights,Civil Rights - National Origin,2023,1
2024-01,ABQ,Civil Rights,Civil Rights - Race,2023,1
2024-01,ABQ,Civil Rights,Civil Rights - Sex/Gender/Gender Identity- Not Transgender,2023,4
2024-01,ABQ,Civil Rights,Civil Rights - Transgender Screening,2023,1
2024-01,ABQ,Claims,,2023,1
2024-01,ABQ,Claims,Claims - Status,2023,1
2024-01,ABQ,Customer Service,,2023,45
2024-01,ABQ,Customer Service,Customer Service - CSM,2023,1
2024-01,ABQ,Customer Service,Customer Service - TSO,2023,44
2024-01,ABQ,DHS TRIP,,2023,1
2024-01,ABQ,DHS TRIP,DHS TRIP - General,2023,1
2024-01,ABQ,Expedited Passenger Screening Program,,2023,286
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - DoD,2023,2
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2023,11
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2023,273
2024-01,ABQ,Locks,,2023,1
2024-01,ABQ,Locks,Locks - Missing or Damaged Lock,2023,1
2024-01,ABQ,Lost and Found,,2023,1
2024-01,ABQ,Lost and Found,Lost and Found - Airport/TSA,2023,1
2024-01,ABQ,Mishandling of Passenger Property,,2023,14
2024-01,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missin,2023,6
2024-01,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Baggage,2023,3
2024-01,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Disa,2023,5
2024-01,ABQ,No Jurisdiction,,2023,2
2024-01,ABQ,No Jurisdiction,No Jurisdiction - No Referral,2023,1
2024-01,ABQ,No Jurisdiction,No Jurisdiction - Refer to Other,2023,1
2024-01,ABQ,Notice of Violation/Civil Penalties,,2023,1
2024-01,ABQ,Notice of Violation/Civil Penalties,Notice of Violation/Civil Penalties - General,2023,1
2024-01,ABQ,Patdown,,2023,12
2024-01,ABQ,Patdown,Patdown - Flyer,2023,11
2024-01,ABQ,Patdown,Patdown - Flyer as Observer,2023,1
2024-01,ABQ,Persons w/ Disabilities (PWD),,2023,12
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Autism Spectrum,2023,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medical Devices - Attached to the Body,2023,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medically,2023,3
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Mobility Disability (Not Wheelchair or Scooter),2023,3
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Ostomy/Ostomates,2023,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Respiratory and Inhaler Equipment,2023,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Wheelchair/ Scooter/ Segway,2023,2
2024-01,ABQ,Property - Special Handling,,2023,9
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Damaged Ite,2023,3
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Damaged Items - Check,2023,4
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Checked,2023,2
2024-01,ABQ,Request for Assistance,,2023,1
2024-01,ABQ,Request for Assistance,Request for Assistance - Other,2023,1
2024-01,ABQ,Screening,,2023,35
2024-01,ABQ,Screening,Screening - Crew Member or Airline Employee,2023,1
2024-01,ABQ,Screening,Screening - Inconsistency,2023,4
2024-01,ABQ,Screening,Screening - Lengthy Lines,2023,3
2024-01,ABQ,Screening,Screening - Procedures/Process,2023,25
2024-01,ABQ,Screening,Screening - Retrieving Abandoned/Confiscated Items,2023,2
2024-01,ABQ,,,2024,189
2024-01,ABQ,Civil Rights,,2024,4
2024-01,ABQ,Civil Rights,Civil Rights - Not Specified,2024,1
2024-01,ABQ,Civil Rights,Civil Rights - Race,2024,2
2024-01,ABQ,Civil Rights,Civil Rights - Sex/Gender/Gender Identity- Not Transgender,2024,1
2024-01,ABQ,Customer Service,,2024,30
2024-01,ABQ,Customer Service,Customer Service - TSO,2024,30
2024-01,ABQ,Expedited Passenger Screening Program,,2024,111
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program - Known Crew Member,2024,1
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2024,3
2024-01,ABQ,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2024,107
2024-01,ABQ,Locks,,2024,1
2024-01,ABQ,Locks,Locks - Missing or Damaged Lock,2024,1
2024-01,ABQ,Mishandling of Passenger Property,,2024,12
2024-01,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2024,5
2024-01,ABQ,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2024,7
2024-01,ABQ,No Jurisdiction,,2024,2
2024-01,ABQ,No Jurisdiction,No Jurisdiction - No Referral,2024,1
2024-01,ABQ,No Jurisdiction,No Jurisdiction - Refer to CBP,2024,1
2024-01,ABQ,Patdown,,2024,1
2024-01,ABQ,Patdown,Patdown - Flyer,2024,1
2024-01,ABQ,Persons w/ Disabilities (PWD),,2024,2
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - General,2024,1
2024-01,ABQ,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medically Necessary,2024,1
2024-01,ABQ,Property - Special Handling,,2024,9
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Damaged Items - Carry,2024,5
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Missing Items - Carry-On,2024,1
2024-01,ABQ,Property - Special Handling,Property - Special Handling - Missing Item,2024,3
2024-01,ABQ,Screening,,2024,17
2024-01,ABQ,Screening,Screening - Inconsistency,2024,2
2024-01,ABQ,Screening,Screening - Lengthy Lines,2024,3
2024-01,ABQ,Screening,Screening - Procedures/Process,2024,11
2024-01,ABQ,Screening,Screening - Retrieving Abandoned/Confiscated Items,2024,1
2024-01,ABR,,,2022,13
2024-01,ABR,Expedited Passenger Screening Program,,2022,7
2024-01,ABR,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2022,7
2024-01,ABR,Locks,,2022,1
2024-01,ABR,Locks,Locks - Missing or Damaged Lock,2022,1
2024-01,ABR,Mishandling of Passenger Property,,2022,1
2024-01,ABR,Mishandling of Passenger Property,Mishandling of Passenger Property - Disarrayed Items--Carry-on or Checked,2022,1
2024-01,ABR,Property - Special Handling,,2022,3
2024-01,ABR,Property - Special Handling,Property - Special Handling - Damaged Ite,2022,2
2024-01,ABR,Property - Special Handling,Property - Special Handling - Missing Item,2022,1
2024-01,ABR,Screening,,2022,1
2024-01,ABR,Screening,Screening - Procedures/Process,2022,1
2024-01,ABR,,,2023,12
2024-01,ABR,Civil Rights,,2023,2
2024-01,ABR,Civil Rights,Civil Rights - Race,2023,2
2024-01,ABR,Customer Service,,2023,1
2024-01,ABR,Customer Service,Customer Service - TSO,2023,1
2024-01,ABR,Expedited Passenger Screening Program,,2023,6
2024-01,ABR,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2023,6
2024-01,ABR,Persons w/ Disabilities (PWD),,2023,1
2024-01,ABR,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Diabetes,2023,1
2024-01,ABR,Property - Special Handling,,2023,1
2024-01,ABR,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2023,1
2024-01,ABR,Screening,,2023,1
2024-01,ABR,Screening,Screening - Lengthy Lines,2023,1
2024-01,ABR,,,2024,3
2024-01,ABR,Expedited Passenger Screening Program,,2024,1
2024-01,ABR,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2024,1
2024-01,ABR,No Subject,,2024,1
2024-01,ABR,No Subject,No Subject - General,2024,1
2024-01,ABR,Patdown,,2024,1
2024-01,ABR,Patdown,Patdown - Flyer,2024,1
2024-01,ABY,,,2022,15
2024-01,ABY,Civil Rights,,2022,1
2024-01,ABY,Civil Rights,Civil Rights - Sex/Gender/Gender Identity- Not Transgender,2022,1
2024-01,ABY,Expedited Passenger Screening Program,,2022,8
2024-01,ABY,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Program,2022,1
2024-01,ABY,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2022,7
2024-01,ABY,Human Capital,,2022,1
2024-01,ABY,Human Capital,Human Capital - Prospective Employment with TSA,2022,1
2024-01,ABY,Mishandling of Passenger Property,,2022,1
2024-01,ABY,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Baggage,2022,1
2024-01,ABY,No Jurisdiction,,2022,1
2024-01,ABY,No Jurisdiction,No Jurisdiction - Refer to Other,2022,1
2024-01,ABY,Patdown,,2022,1
2024-01,ABY,Patdown,Patdown - Flyer,2022,1
2024-01,ABY,Persons w/ Disabilities (PWD),,2022,1
2024-01,ABY,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Prosthesis/Amputees and Casts,2022,1
2024-01,ABY,Property - Special Handling,,2022,1
2024-01,ABY,Property - Special Handling,Property - Special Handling - Missing Items - Carry-On,2022,1
2024-01,ABY,,,2023,10
2024-01,ABY,Airline,,2023,1
2024-01,ABY,Airline,Airline - Baggage Requirements,2023,1
2024-01,ABY,Customer Service,,2023,1
2024-01,ABY,Customer Service,Customer Service - TSO,2023,1
2024-01,ABY,Expedited Passenger Screening Program,,2023,6
2024-01,ABY,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Program,2023,1
2024-01,ABY,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2023,5
2024-01,ABY,No Jurisdiction,,2023,1
2024-01,ABY,No Jurisdiction,No Jurisdiction - No Referral,2023,1
2024-01,ABY,Persons w/ Disabilities (PWD),,2023,1
2024-01,ABY,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Wheelchair/ Scooter/ Segway,2023,1
2024-01,ABY,,,2024,4
2024-01,ABY,Expedited Passenger Screening Program,,2024,3
2024-01,ABY,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2024,3
2024-01,ABY,Screening,,2024,1
2024-01,ABY,Screening,Screening - Procedures/Process,2024,1
2024-01,ACK,,,2022,13
2024-01,ACK,Customer Service,,2022,3
2024-01,ACK,Customer Service,Customer Service - TSO,2022,3
2024-01,ACK,Expedited Passenger Screening Program,,2022,8
2024-01,ACK,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2022,8
2024-01,ACK,Patdown,,2022,1
2024-01,ACK,Patdown,Patdown - Flyer,2022,1
2024-01,ACK,Property - Special Handling,,2022,1
2024-01,ACK,Property - Special Handling,Property - Special Handling - Missing Items - Carry-On,2022,1
2024-01,ACK,,,2023,13
2024-01,ACK,Customer Service,,2023,4
2024-01,ACK,Customer Service,Customer Service - TSO,2023,4
2024-01,ACK,Expedited Passenger Screening Program,,2023,6
2024-01,ACK,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2023,6
2024-01,ACK,Locks,,2023,1
2024-01,ACK,Locks,Locks - Missing or Damaged Lock,2023,1
2024-01,ACK,Persons w/ Disabilities (PWD),,2023,1
2024-01,ACK,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Cancer (general) Not Breast Cancer,2023,1
2024-01,ACK,Property - Special Handling,,2023,1
2024-01,ACK,Property - Special Handling,Property - Special Handling - Damaged Items - Checked,2023,1
2024-01,ACK,,,2024,1
2024-01,ACK,Customer Service,,2024,1
2024-01,ACK,Customer Service,Customer Service - TSO,2024,1
2024-01,ACT,,,2022,18
2024-01,ACT,Expedited Passenger Screening Program,,2022,16
2024-01,ACT,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Prog,2022,2
2024-01,ACT,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2022,14
2024-01,ACT,Locks,,2022,1
2024-01,ACT,Locks,Locks - Missing or Damaged Lock,2022,1
2024-01,ACT,Screening,,2022,1
2024-01,ACT,Screening,Screening - Procedures/Process,2022,1
2024-01,ACT,,,2023,15
2024-01,ACT,Civil Rights,,2023,1
2024-01,ACT,Civil Rights,Civil Rights - Race,2023,1
2024-01,ACT,Customer Service,,2023,1
2024-01,ACT,Customer Service,Customer Service - TSO,2023,1
2024-01,ACT,Expedited Passenger Screening Program,,2023,12
2024-01,ACT,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2023,12
2024-01,ACT,Screening,,2023,1
2024-01,ACT,Screening,Screening - Procedures/Process,2023,1
2024-01,ACT,,,2024,4
2024-01,ACT,Customer Service,,2024,1
2024-01,ACT,Customer Service,Customer Service - TSO,2024,1
2024-01,ACT,Expedited Passenger Screening Program,,2024,2
2024-01,ACT,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2024,2
2024-01,ACT,Screening,,2024,1
2024-01,ACT,Screening,Screening - Inconsistency,2024,1
2024-01,ACV,,,2022,13
2024-01,ACV,Expedited Passenger Screening Program,,2022,12
2024-01,ACV,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Program,2022,1
2024-01,ACV,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2022,11
2024-01,ACV,Screening,,2022,1
2024-01,ACV,Screening,Screening - Procedures/Process,2022,1
2024-01,ACV,,,2023,11
2024-01,ACV,Expedited Passenger Screening Program,,2023,10
2024-01,ACV,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Program,2023,1
2024-01,ACV,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreC,2023,9
2024-01,ACV,Screening,,2023,1
2024-01,ACV,Screening,Screening - Procedures/Process,2023,1
2024-01,ACV,,,2024,5
2024-01,ACV,Customer Service,,2024,1
2024-01,ACV,Customer Service,Customer Service - TSO,2024,1
2024-01,ACV,Expedited Passenger Screening Program,,2024,4
2024-01,ACV,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2024,4
2024-01,ACY,,,2022,71
2024-01,ACY,Civil Rights,,2022,1
2024-01,ACY,Civil Rights,Civil Rights - Sex/Gender/Gender Identity- Not Transgender,2022,1
2024-01,ACY,Customer Service,,2022,7
2024-01,ACY,Customer Service,Customer Service - TSO,2022,7
2024-01,ACY,Duplicate E-mail,,2022,1
2024-01,ACY,Duplicate E-mail,Duplicate E-mail - General,2022,1
2024-01,ACY,Expedited Passenger Screening Program,,2022,46
2024-01,ACY,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Program,2022,2
2024-01,ACY,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2022,44
2024-01,ACY,Mishandling of Passenger Property,,2022,2
2024-01,ACY,Mishandling of Passenger Property,Mishandling of Passenger Property - Dam,2022,1
2024-01,ACY,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Checked Baggage,2022,1
2024-01,ACY,Patdown,,2022,4
2024-01,ACY,Patdown,Patdown - Children,2022,1
2024-01,ACY,Patdown,Patdown - Flyer,2022,1
2024-01,ACY,Patdown,Patdown - Flyer as Observer,2022,2
2024-01,ACY,Persons w/ Disabilities (PWD),,2022,2
2024-01,ACY,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Diabetes,2022,1
2024-01,ACY,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Touch Aversion (pain/trauma),2022,1
2024-01,ACY,Property - Special Handling,,2022,2
2024-01,ACY,Property - Special Handling,Property - Special Handling - Damaged Items - Carry-On,2022,1
2024-01,ACY,Property - Special Handling,Property - Special Handling - Missing Items - Carry-On,2022,1
2024-01,ACY,Screening,,2022,6
2024-01,ACY,Screening,Screening - Inconsistency,2022,2
2024-01,ACY,Screening,Screening - Procedures/Process,2022,3
2024-01,ACY,Screening,Screening - Shoe Screening,2022,1
2024-01,ACY,,,2023,75
2024-01,ACY,Customer Service,,2023,2
2024-01,ACY,Customer Service,Customer Service - TSO,2023,2
2024-01,ACY,Expedited Passenger Screening Program,,2023,61
2024-01,ACY,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2023,5
2024-01,ACY,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2023,56
2024-01,ACY,No Jurisdiction,,2023,1
2024-01,ACY,No Jurisdiction,No Jurisdiction - No Referral,2023,1
2024-01,ACY,Patdown,,2023,1
2024-01,ACY,Patdown,Patdown - Flyer,2023,1
2024-01,ACY,Persons w/ Disabilities (PWD),,2023,2
2024-01,ACY,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medically,2023,2
2024-01,ACY,Screening,,2023,8
2024-01,ACY,Screening,Screening - Inconsistency,2023,1
2024-01,ACY,Screening,Screening - Procedures/Process,2023,7
2024-01,ACY,,,2024,39
2024-01,ACY,Customer Service,,2024,4
2024-01,ACY,Customer Service,Customer Service - TSO,2024,4
2024-01,ACY,Expedited Passenger Screening Program,,2024,30
2024-01,ACY,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA Application Prog,2024,2
2024-01,ACY,Expedited Passenger Screening Program,Expedited Passenger Screening Program,2024,28
2024-01,ACY,Mishandling of Passenger Property,,2024,1
2024-01,ACY,Mishandling of Passenger Property,Mishandling of Passenger Property - Damaged/Missing Items--Carry-on Lug,2024,1
2024-01,ACY,Persons w/ Disabilities (PWD),,2024,2
2024-01,ACY,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Autism Spectrum,2024,1
2024-01,ACY,Persons w/ Disabilities (PWD),Persons w/ Disabilities (PWD) - Medically Necessary Medication,2024,1
2024-01,ACY,Screening,,2024,2
2024-01,ACY,Screening,Screening - Inconsistency,2024,1
2024-01,ACY,Screening,Screening - Procedures/Process,2024,1
2024-01,ADK,,,2022,3
2024-01,ADK,Expedited Passenger Screening Program,,2022,3
2024-01,ADK,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2022,3
2024-01,ADK,,,2023,3
2024-01,ADK,Expedited Passenger Screening Program,,2023,2
2024-01,ADK,Expedited Passenger Screening Program,Expedited Passenger Screening Program - TSA PreCheck,2023,2
2024-01,ADK,Screening,,2023,1
2024-01,ADK,Screening,Screening - Procedures/Process,2023,1
2024-01,ADK,,,2024,1
