pdf_report_date,airport,category,subcategory,year,count
2019-04,ABQ,Civil Rights,Sex/Gender/Gender Identity- Not Transgender,2017,2
2019-04,ABQ,Civil Rights,Transgender Screening,2017,1
2019-04,ABQ,Customer Service,,2017,18
2019-04,ABQ,Customer Service,Others,2017,1
2019-04,ABQ,Customer Service,TSO,2017,17
2019-04,ABQ,Identification (ID) Requirements,,2017,1
2019-04,ABQ,Identification (ID) Requirements,Domestic,2017,1
2019-04,ABQ,Locks,,2017,19
2019-04,ABQ,Locks,General,2017,2
2019-04,ABQ,Locks,Missing or Damaged Lock,2017,17
2019-04,ABQ,Mishandling of Passenger Property,,2017,134
2019-04,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2017,16
2019-04,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,101
2019-04,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Unspecified Luggage,2017,1
2019-04,ABQ,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2017,16
2019-04,ABQ,Notice of Violation/Civil Penalties,,2017,1
2019-04,ABQ,Notice of Violation/Civil Penalties,General,2017,1
2019-04,ABQ,Patdown,,2017,12
2019-04,ABQ,Patdown,Children,2017,1
2019-04,ABQ,Patdown,Flyer,2017,10
2019-04,ABQ,Patdown,Non-Flyer,2017,1
2019-04,ABQ,Persons w/ Disabilities (PWD),,2017,8
2019-04,ABQ,Persons w/ Disabilities (PWD),General,2017,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Hearing Impairment,2017,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2017,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Mobility Disability (Not Wheelchair or Scooter),2017,2
2019-04,ABQ,Persons w/ Disabilities (PWD),Prosthesis/Amputees and Casts,2017,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Service Animals,2017,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Wheelchair/ Scooter/ Segway,2017,1
2019-04,ABQ,Prohibited & Permitted Items,,2017,2
2019-04,ABQ,Prohibited & Permitted Items,Firearm/Ammunition,2017,1
2019-04,ABQ,Prohibited & Permitted Items,Liquids/Gels/Aerosols,2017,1
2019-04,ABQ,Property - Special Handling,,2017,18
2019-04,ABQ,Property - Special Handling,Damaged Items - Checked,2017,11
2019-04,ABQ,Property - Special Handling,Missing Items - Carry-On,2017,2
2019-04,ABQ,Property - Special Handling,Missing Items - Checked,2017,5
2019-04,ABQ,Request for Assistance,,2017,1
2019-04,ABQ,Request for Assistance,Other,2017,1
2019-04,ABQ,Screening,,2017,29
2019-04,ABQ,Screening,Inconsistency,2017,3
2019-04,ABQ,Screening,Lengthy Lines,2017,3
2019-04,ABQ,Screening,Procedures/Process,2017,23
2019-04,ABQ,,,2018,241
2019-04,ABQ,Civil Rights,,2018,5
2019-04,ABQ,Civil Rights,Age,2018,1
2019-04,ABQ,Civil Rights,Racial Profiling or Discrimination,2018,3
2019-04,ABQ,Civil Rights,Sexual Orientation - Not Transgender,2018,1
2019-04,ABQ,Customer Service,,2018,22
2019-04,ABQ,Customer Service,TSO,2018,22
2019-04,ABQ,Locks,,2018,17
2019-04,ABQ,Locks,General,2018,1
2019-04,ABQ,Locks,Missing or Damaged Lock,2018,16
2019-04,ABQ,Lost and Found,,2018,1
2019-04,ABQ,Lost and Found,Airport/TSA,2018,1
2019-04,ABQ,Mishandling of Passenger Property,,2018,93
2019-04,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2018,6
2019-04,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,63
2019-04,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Unspecified Luggage,2018,4
2019-04,ABQ,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2018,20
2019-04,ABQ,Patdown,,2018,10
2019-04,ABQ,Patdown,Flyer,2018,7
2019-04,ABQ,Patdown,Flyer as Observer,2018,2
2019-04,ABQ,Patdown,Non-Flyer,2018,1
2019-04,ABQ,Persons w/ Disabilities (PWD),,2018,12
2019-04,ABQ,Persons w/ Disabilities (PWD),Diabetes,2018,1
2019-04,ABQ,Persons w/ Disabilities (PWD),General,2018,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Medical Devices - Attached to the Body,2018,2
2019-04,ABQ,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2018,2
2019-04,ABQ,Persons w/ Disabilities (PWD),Mobility Disability (Not Wheelchair or Scooter),2018,2
2019-04,ABQ,Persons w/ Disabilities (PWD),Prosthesis/Amputees and Casts,2018,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Service Animals,2018,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Wheelchair/ Scooter/ Segway,2018,2
2019-04,ABQ,Property - Special Handling,,2018,51
2019-04,ABQ,Property - Special Handling,Damaged Items - Carry-On,2018,5
2019-04,ABQ,Property - Special Handling,Damaged Items - Checked,2018,17
2019-04,ABQ,Property - Special Handling,Missing Items - Carry-On,2018,5
2019-04,ABQ,Property - Special Handling,Missing Items - Checked,2018,24
2019-04,ABQ,Screening,,2018,30
2019-04,ABQ,Screening,Inconsistency,2018,2
2019-04,ABQ,Screening,Lengthy Lines,2018,2
2019-04,ABQ,Screening,Procedures/Process,2018,24
2019-04,ABQ,Screening,Security Breach,2018,2
2019-04,ABQ,,,2019,125
2019-04,ABQ,Civil Rights,,2019,5
2019-04,ABQ,Civil Rights,Hair Patdowns,2019,2
2019-04,ABQ,Civil Rights,Racial Profiling or Discrimination,2019,2
2019-04,ABQ,Civil Rights,Transgender Screening,2019,1
2019-04,ABQ,Customer Service,,2019,7
2019-04,ABQ,Customer Service,TSO,2019,7
2019-04,ABQ,Locks,,2019,9
2019-04,ABQ,Locks,Missing or Damaged Lock,2019,9
2019-04,ABQ,Lost and Found,,2019,1
2019-04,ABQ,Lost and Found,Airport/TSA,2019,1
2019-04,ABQ,Mishandling of Passenger Property,,2019,47
2019-04,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2019,1
2019-04,ABQ,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2019,38
2019-04,ABQ,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2019,8
2019-04,ABQ,Patdown,,2019,6
2019-04,ABQ,Patdown,Flyer,2019,5
2019-04,ABQ,Patdown,Flyer as Observer,2019,1
2019-04,ABQ,Persons w/ Disabilities (PWD),,2019,4
2019-04,ABQ,Persons w/ Disabilities (PWD),Diapers/Garments/Dressings/Masks,2019,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Prosthesis/Amputees and Casts,2019,1
2019-04,ABQ,Persons w/ Disabilities (PWD),Service Animals,2019,2
2019-04,ABQ,Property - Special Handling,,2019,26
2019-04,ABQ,Property - Special Handling,Damaged Items - Carry-On,2019,3
2019-04,ABQ,Property - Special Handling,Damaged Items - Checked,2019,6
2019-04,ABQ,Property - Special Handling,Missing Items - Carry-On,2019,2
2019-04,ABQ,Property - Special Handling,Missing Items - Checked,2019,15
2019-04,ABQ,Screening,,2019,20
2019-04,ABQ,Screening,Inconsistency,2019,3
2019-04,ABQ,Screening,Procedures/Process,2019,16
2019-04,ABQ,Screening,Retrieving Abandoned/Confiscated Items,2019,1
2019-04,ABR,,,2016,2
2019-04,ABR,Mishandling of Passenger Property,,2016,1
2019-04,ABR,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,1
2019-04,ABR,Screening,,2016,1
2019-04,ABR,Screening,Procedures/Process,2016,1
2019-04,ABR,,,2017,3
2019-04,ABR,Civil Rights,,2017,1
2019-04,ABR,Civil Rights,Racial Profiling or Discrimination,2017,1
2019-04,ABR,Customer Service,,2017,1
2019-04,ABR,Customer Service,TSO,2017,1
2019-04,ABR,Mishandling of Passenger Property,,2017,1
2019-04,ABR,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,1
2019-04,ABR,,,2018,5
2019-04,ABR,Customer Service,,2018,1
2019-04,ABR,Customer Service,TSO,2018,1
2019-04,ABR,Mishandling of Passenger Property,,2018,3
2019-04,ABR,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,2
2019-04,ABR,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2018,1
2019-04,ABR,Screening,,2018,1
2019-04,ABR,Screening,Inconsistency,2018,1
2019-04,ABR,,,2019,1
2019-04,ABR,Mishandling of Passenger Property,,2019,1
2019-04,ABR,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2019,1
2019-04,ABY,,,2016,14
2019-04,ABY,Civil Rights,,2016,1
2019-04,ABY,Civil Rights,Racial Profiling or Discrimination,2016,1
2019-04,ABY,Locks,,2016,1
2019-04,ABY,Locks,Missing or Damaged Lock,2016,1
2019-04,ABY,Mishandling of Passenger Property,,2016,10
2019-04,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,9
2019-04,ABY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2016,1
2019-04,ABY,Patdown,,2016,2
2019-04,ABY,Patdown,Flyer,2016,2
2019-04,ABY,,,2017,15
2019-04,ABY,Customer Service,,2017,1
2019-04,ABY,Customer Service,TSO,2017,1
2019-04,ABY,Locks,,2017,1
2019-04,ABY,Locks,Missing or Damaged Lock,2017,1
2019-04,ABY,Mishandling of Passenger Property,,2017,11
2019-04,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,6
2019-04,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Unspecified Luggage,2017,1
2019-04,ABY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2017,4
2019-04,ABY,Screening,,2017,2
2019-04,ABY,Screening,Procedures/Process,2017,2
2019-04,ABY,,,2018,23
2019-04,ABY,Mishandling of Passenger Property,,2018,13
2019-04,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,7
2019-04,ABY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2018,6
2019-04,ABY,Persons w/ Disabilities (PWD),,2018,1
2019-04,ABY,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2018,1
2019-04,ABY,Property - Special Handling,,2018,6
2019-04,ABY,Property - Special Handling,Damaged Items - Checked,2018,4
2019-04,ABY,Property - Special Handling,Missing Items - Checked,2018,2
2019-04,ABY,Screening,,2018,3
2019-04,ABY,Screening,Procedures/Process,2018,3
2019-04,ABY,,,2019,9
2019-04,ABY,Locks,,2019,1
2019-04,ABY,Locks,Missing or Damaged Lock,2019,1
2019-04,ABY,Mishandling of Passenger Property,,2019,5
2019-04,ABY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2019,4
2019-04,ABY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2019,1
2019-04,ABY,Persons w/ Disabilities (PWD),,2019,1
2019-04,ABY,Persons w/ Disabilities (PWD),Diabetes,2019,1
2019-04,ABY,Property - Special Handling,,2019,2
2019-04,ABY,Property - Special Handling,Damaged Items - Checked,2019,1
2019-04,ABY,Property - Special Handling,Missing Items - Checked,2019,1
2019-04,ACK,,,2016,6
2019-04,ACK,Customer Service,,2016,1
2019-04,ACK,Customer Service,TSO,2016,1
2019-04,ACK,Locks,,2016,1
2019-04,ACK,Locks,Missing or Damaged Lock,2016,1
2019-04,ACK,Mishandling of Passenger Property,,2016,4
2019-04,ACK,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,4
2019-04,ACK,,,2017,10
2019-04,ACK,Customer Service,,2017,2
2019-04,ACK,Customer Service,TSO,2017,2
2019-04,ACK,Mishandling of Passenger Property,,2017,2
2019-04,ACK,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,2
2019-04,ACK,Patdown,,2017,2
2019-04,ACK,Patdown,Children,2017,1
2019-04,ACK,Patdown,Flyer,2017,1
2019-04,ACK,Property - Special Handling,,2017,1
2019-04,ACK,Property - Special Handling,Missing Items - Checked,2017,1
2019-04,ACK,Screening,,2017,3
2019-04,ACK,Screening,Lengthy Lines,2017,1
2019-04,ACK,Screening,Procedures/Process,2017,2
2019-04,ACK,,,2018,14
2019-04,ACK,Customer Service,,2018,3
2019-04,ACK,Customer Service,TSO,2018,3
2019-04,ACK,Locks,,2018,1
2019-04,ACK,Locks,Missing or Damaged Lock,2018,1
2019-04,ACK,Mishandling of Passenger Property,,2018,2
2019-04,ACK,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,2
2019-04,ACK,Patdown,,2018,1
2019-04,ACK,Patdown,Flyer,2018,1
2019-04,ACK,Persons w/ Disabilities (PWD),,2018,2
2019-04,ACK,Persons w/ Disabilities (PWD),Hearing Impairment,2018,1
2019-04,ACK,Persons w/ Disabilities (PWD),Medically Necessary Medication and Medical Supplies,2018,1
2019-04,ACK,Property - Special Handling,,2018,1
2019-04,ACK,Property - Special Handling,Missing Items - Checked,2018,1
2019-04,ACK,Screening,,2018,4
2019-04,ACK,Screening,Inconsistency,2018,1
2019-04,ACK,Screening,Procedures/Process,2018,3
2019-04,ACT,,,2016,12
2019-04,ACT,Customer Service,,2016,2
2019-04,ACT,Customer Service,TSO,2016,2
2019-04,ACT,Locks,,2016,1
2019-04,ACT,Locks,Missing or Damaged Lock,2016,1
2019-04,ACT,Mishandling of Passenger Property,,2016,8
2019-04,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,8
2019-04,ACT,Persons w/ Disabilities (PWD),,2016,1
2019-04,ACT,Persons w/ Disabilities (PWD),Mobility Disability (Not Wheelchair or Scooter),2016,1
2019-04,ACT,,,2017,15
2019-04,ACT,Customer Service,,2017,2
2019-04,ACT,Customer Service,TSO,2017,2
2019-04,ACT,Mishandling of Passenger Property,,2017,8
2019-04,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2017,2
2019-04,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,6
2019-04,ACT,Property - Special Handling,,2017,3
2019-04,ACT,Property - Special Handling,Damaged Items - Checked,2017,2
2019-04,ACT,Property - Special Handling,Missing Items - Carry-On,2017,1
2019-04,ACT,Screening,,2017,2
2019-04,ACT,Screening,Procedures/Process,2017,2
2019-04,ACT,,,2018,16
2019-04,ACT,Locks,,2018,1
2019-04,ACT,Locks,Missing or Damaged Lock,2018,1
2019-04,ACT,Mishandling of Passenger Property,,2018,9
2019-04,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2018,7
2019-04,ACT,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2018,2
2019-04,ACT,Patdown,,2018,1
2019-04,ACT,Patdown,Flyer,2018,1
2019-04,ACT,Property - Special Handling,,2018,3
2019-04,ACT,Property - Special Handling,Damaged Items - Checked,2018,2
2019-04,ACT,Property - Special Handling,Missing Items - Carry-On,2018,1
2019-04,ACT,Screening,,2018,2
2019-04,ACT,Screening,Procedures/Process,2018,2
2019-04,ACT,,,2019,8
2019-04,ACT,Customer Service,,2019,2
2019-04,ACT,Customer Service,TSO,2019,2
2019-04,ACT,Locks,,2019,1
2019-04,ACT,Locks,Missing or Damaged Lock,2019,1
2019-04,ACT,Mishandling of Passenger Property,,2019,3
2019-04,ACT,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2019,3
2019-04,ACT,Patdown,,2019,1
2019-04,ACT,Patdown,Flyer,2019,1
2019-04,ACT,Screening,,2019,1
2019-04,ACT,Screening,Procedures/Process,2019,1
2019-04,ACV,,,2016,6
2019-04,ACV,Mishandling of Passenger Property,,2016,6
2019-04,ACV,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2016,1
2019-04,ACV,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,5
2019-04,ACV,,,2017,2
2019-04,ACV,Persons w/ Disabilities (PWD),,2017,1
2019-04,ACV,Persons w/ Disabilities (PWD),Respiratory and Inhaler Equipment,2017,1
2019-04,ACV,Property - Special Handling,,2017,1
2019-04,ACV,Property - Special Handling,Damaged Items - Checked,2017,1
2019-04,ACV,,,2018,2
2019-04,ACV,Customer Service,,2018,1
2019-04,ACV,Customer Service,TSO,2018,1
2019-04,ACV,Screening,,2018,1
2019-04,ACV,Screening,Procedures/Process,2018,1
2019-04,ACV,,,2019,1
2019-04,ACV,Property - Special Handling,,2019,1
2019-04,ACV,Property - Special Handling,Missing Items - Carry-On,2019,1
2019-04,ACY,,,2016,39
2019-04,ACY,Civil Rights,,2016,2
2019-04,ACY,Civil Rights,Headwear,2016,1
2019-04,ACY,Civil Rights,Racial Profiling or Discrimination,2016,1
2019-04,ACY,Customer Service,,2016,8
2019-04,ACY,Customer Service,TSO,2016,8
2019-04,ACY,Lost and Found,,2016,1
2019-04,ACY,Lost and Found,Airport/TSA,2016,1
2019-04,ACY,Mishandling of Passenger Property,,2016,17
2019-04,ACY,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2016,7
2019-04,ACY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2016,10
2019-04,ACY,Patdown,,2016,2
2019-04,ACY,Patdown,Flyer,2016,2
2019-04,ACY,Persons w/ Disabilities (PWD),,2016,3
2019-04,ACY,Persons w/ Disabilities (PWD),General,2016,1
2019-04,ACY,Persons w/ Disabilities (PWD),Prosthesis/Amputees and Casts,2016,1
2019-04,ACY,Persons w/ Disabilities (PWD),Service Animals,2016,1
2019-04,ACY,Screening,,2016,6
2019-04,ACY,Screening,Lengthy Lines,2016,3
2019-04,ACY,Screening,Procedures/Process,2016,3
2019-04,ACY,,,2017,54
2019-04,ACY,Civil Rights,,2017,1
2019-04,ACY,Civil Rights,Racial Profiling or Discrimination,2017,1
2019-04,ACY,Customer Service,,2017,14
2019-04,ACY,Customer Service,TSO,2017,14
2019-04,ACY,Identification (ID) Requirements,,2017,1
2019-04,ACY,Identification (ID) Requirements,Domestic,2017,1
2019-04,ACY,Locks,,2017,2
2019-04,ACY,Locks,Missing or Damaged Lock,2017,2
2019-04,ACY,Lost and Found,,2017,2
2019-04,ACY,Lost and Found,Airport/TSA,2017,2
2019-04,ACY,Mishandling of Passenger Property,,2017,15
2019-04,ACY,Mishandling of Passenger Property,Damaged/Missing Items--Carry-on Luggage,2017,2
2019-04,ACY,Mishandling of Passenger Property,Damaged/Missing Items--Checked Baggage,2017,12
2019-04,ACY,Mishandling of Passenger Property,Disarrayed Items--Carry-on or Checked,2017,1
2019-04,ACY,Patdown,,2017,8
2019-04,ACY,Patdown,Flyer,2017,6
2019-04,ACY,Patdown,Flyer as Observer,2017,1
2019-04,ACY,Patdown,General,2017,1
2019-04,ACY,Persons w/ Disabilities (PWD),,2017,2
2019-04,ACY,Persons w/ Disabilities (PWD),Internal Medical Devices,2017,1
2019-04,ACY,Persons w/ Disabilities (PWD),Metal Implants (joint),2017,1
2019-04,ACY,Property - Special Handling,,2017,2
2019-04,ACY,Property - Special Handling,Damaged Items - Checked,2017,1
2019-04,ACY,Property - Special Handling,Missing Items - Checked,2017,1
2019-04,ACY,Screening,,2017,7
2019-04,ACY,Screening,Inconsistency,2017,2
2019-04,ACY,Screening,Lengthy Lines,2017,1
2019-04,ACY,Screening,Procedures/Process,2017,4
2019-04,ACY,,,2018,51
2019-04,ACY,Civil Rights,,2018,3
2019-04,ACY,Civil Rights,Hair Patdowns,2018,1
